file,title,url,word_count,has_tables,has_infobox,chosen_from
Qoryooley.txt,Qoryooley,https://so.wikipedia.org/wiki?curid=6300,198,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bamka Moqadishu 2021.txt,Bamka Moqadishu 2021,https://so.wikipedia.org/wiki?curid=33675,72,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Muranka Alabka cirka Ruska_iran 2022.txt,Muranka Alabka cirka Ruska/iran 2022,https://so.wikipedia.org/wiki?curid=37204,95,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
"Wenceslas Square Prague , Czech Republic.txt","Wenceslas Square Prague , Czech Republic",https://so.wikipedia.org/wiki?curid=27851,40,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Salaad Kediye.txt,Salaad Kediye,https://so.wikipedia.org/wiki?curid=17139,143,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Abaalmarinta Mnet Muusiga Aasiya oo Kooxda Dhedig ugu Fiican.txt,Abaalmarinta Mnet Muusiga Aasiya oo Kooxda Dhedig ugu Fiican,https://so.wikipedia.org/wiki?curid=35411,156,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Heello.txt,Heello,https://so.wikipedia.org/wiki?curid=34788,37,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Garaad Jaamac Garaad Cali.txt,Garaad Jaamac Garaad Cali,https://so.wikipedia.org/wiki?curid=31389,158,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Koobka Adduunka.txt,Koobka Adduunka,https://so.wikipedia.org/wiki?curid=5104,7,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Geddo.txt,Geddo,https://so.wikipedia.org/wiki?curid=17071,213,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Son Na-eun.txt,Son Na-eun,https://so.wikipedia.org/wiki?curid=33892,207,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Murti.txt,Murti,https://so.wikipedia.org/wiki?curid=18092,185,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Nolosha.txt,Nolosha,https://so.wikipedia.org/wiki?curid=12095,96,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Webiga Kongo (Zaire).txt,Webiga Kongo (Zaire),https://so.wikipedia.org/wiki?curid=41207,242,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska abaalmarinta iyo magacaabista uu helay Itzy.txt,Liiska abaalmarinta iyo magacaabista uu helay Itzy,https://so.wikipedia.org/wiki?curid=33874,97,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Turkey kubadda Koleyga Naga.txt,Waddanka Turkey kubadda Koleyga Naga,https://so.wikipedia.org/wiki?curid=35821,122,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mashinka Samaya Birka Fidsan.txt,Mashinka Samaya Birka Fidsan,https://so.wikipedia.org/wiki?curid=37261,47,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sambuus.txt,Sambuus,https://so.wikipedia.org/wiki?curid=4800,202,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Garoowe.txt,Garoowe,https://so.wikipedia.org/wiki?curid=2296,556,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhulka muransan (Waqooyiga Soomaaliya).txt,Dhulka muransan (Waqooyiga Soomaaliya),https://so.wikipedia.org/wiki?curid=31388,50,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
The Smart Set.txt,The Smart Set,https://so.wikipedia.org/wiki?curid=32705,68,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
2015.txt,2015,https://so.wikipedia.org/wiki?curid=15976,162,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Daadka Japan Dhoofinka Waddanamaha Dunida.txt,Daadka Japan Dhoofinka Waddanamaha Dunida,https://so.wikipedia.org/wiki?curid=36050,23,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka japan Naga Kubedka.txt,Waddanka japan Naga Kubedka,https://so.wikipedia.org/wiki?curid=34937,212,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Legdan.txt,Legdan,https://so.wikipedia.org/wiki?curid=41457,243,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Oğuzhan Özyakup.txt,Oğuzhan Özyakup,https://so.wikipedia.org/wiki?curid=19443,170,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af-Cebuano.txt,Af-Cebuano,https://so.wikipedia.org/wiki?curid=37189,348,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Balamballe.txt,Balamballe,https://so.wikipedia.org/wiki?curid=19935,10,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Fashion Model Directory.txt,Fashion Model Directory,https://so.wikipedia.org/wiki?curid=17741,98,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Soocad Xusni.txt,Soocad Xusni,https://so.wikipedia.org/wiki?curid=35223,399,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
84 (tiro).txt,84 (tiro),https://so.wikipedia.org/wiki?curid=13569,90,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kubedka-Volley Egypt Naga.txt,Kubedka-Volley Egypt Naga,https://so.wikipedia.org/wiki?curid=35560,6,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wasaaradda Waxbarashada Soomaaliya.txt,Wasaaradda Waxbarashada Soomaaliya,https://so.wikipedia.org/wiki?curid=20554,312,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kubedka-Volley Serbia.txt,Kubedka-Volley Serbia,https://so.wikipedia.org/wiki?curid=35628,222,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Rosie Huntington-Whiteley.txt,Rosie Huntington-Whiteley,https://so.wikipedia.org/wiki?curid=33383,79,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Aborepi.txt,Aborepi,https://so.wikipedia.org/wiki?curid=32202,58,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kara.txt,Kara,https://so.wikipedia.org/wiki?curid=35855,163,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Jerlin Ferreira.txt,Jerlin Ferreira,https://so.wikipedia.org/wiki?curid=40963,117,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
M16 (qori).txt,M16 (qori),https://so.wikipedia.org/wiki?curid=19611,282,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wayteen Absame.txt,Wayteen Absame,https://so.wikipedia.org/wiki?curid=30637,1,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Smartphone.txt,Smartphone,https://so.wikipedia.org/wiki?curid=9497,147,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Olivia Rodrigo.txt,Olivia Rodrigo,https://so.wikipedia.org/wiki?curid=35626,124,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhuumaha Salidka.txt,Dhuumaha Salidka,https://so.wikipedia.org/wiki?curid=36053,82,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
FIVB Niman Dunida Tiroka Kubedka Volley.txt,FIVB Niman Dunida Tiroka Kubedka Volley,https://so.wikipedia.org/wiki?curid=35523,43,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hashika Ukraine 2022.txt,Hashika Ukraine 2022,https://so.wikipedia.org/wiki?curid=36001,88,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kubedka-Volley France.txt,Kubedka-Volley France,https://so.wikipedia.org/wiki?curid=35633,380,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Taloreally.txt,Taloreally,https://so.wikipedia.org/wiki?curid=29899,128,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
172 (tiro).txt,172 (tiro),https://so.wikipedia.org/wiki?curid=13637,111,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Andorra.txt,Andorra,https://so.wikipedia.org/wiki?curid=5377,378,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Habka Caawinta Horumarka Qaramada Midoobay.txt,Habka Caawinta Horumarka Qaramada Midoobay,https://so.wikipedia.org/wiki?curid=17797,390,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gaariga Culus - Qaado.txt,Gaariga Culus - Qaado,https://so.wikipedia.org/wiki?curid=33298,33,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mareeg.com.txt,Mareeg.com,https://so.wikipedia.org/wiki?curid=28267,71,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Farxiya Kabayare.txt,Farxiya Kabayare,https://so.wikipedia.org/wiki?curid=35046,117,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Galhagoog.txt,Galhagoog,https://so.wikipedia.org/wiki?curid=19961,125,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dilka Ingariska Bibighar 1858.txt,Dilka Ingariska Bibighar 1858,https://so.wikipedia.org/wiki?curid=38726,47,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Indho la'aanta.txt,Indho la'aanta,https://so.wikipedia.org/wiki?curid=18576,201,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
The Classic.txt,The Classic,https://so.wikipedia.org/wiki?curid=33325,179,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Suldanada Maxamuud Garaad.txt,Suldanada Maxamuud Garaad,https://so.wikipedia.org/wiki?curid=35240,76,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bulshada Bariga Afrika.txt,Bulshada Bariga Afrika,https://so.wikipedia.org/wiki?curid=19650,445,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Habboon.txt,Habboon,https://so.wikipedia.org/wiki?curid=34768,495,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bari (Gobol).txt,Bari (Gobol),https://so.wikipedia.org/wiki?curid=1999,456,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Khartoum Offside.txt,Khartoum Offside,https://so.wikipedia.org/wiki?curid=35191,172,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Toshiro Mifune.txt,Toshiro Mifune,https://so.wikipedia.org/wiki?curid=8366,105,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ugaas Yaasiin Ugaas Cabdirixmaan.txt,Ugaas Yaasiin Ugaas Cabdirixmaan,https://so.wikipedia.org/wiki?curid=21660,770,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Duulin Maaxato.txt,Duulin Maaxato,https://so.wikipedia.org/wiki?curid=19941,114,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Salidka Isticmaalka_Malinka Dunida.txt,Salidka Isticmaalka/Malinka Dunida,https://so.wikipedia.org/wiki?curid=33596,84,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Beyruut.txt,Beyruut,https://so.wikipedia.org/wiki?curid=19305,95,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
19 (tiro).txt,19 (tiro),https://so.wikipedia.org/wiki?curid=13493,96,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Xodxodasho.txt,Xodxodasho,https://so.wikipedia.org/wiki?curid=35203,193,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gidhays.txt,Gidhays,https://so.wikipedia.org/wiki?curid=6547,21,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Sotoga Waqooyiga.txt,Af Sotoga Waqooyiga,https://so.wikipedia.org/wiki?curid=41164,399,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Budka Suflera.txt,Budka Suflera,https://so.wikipedia.org/wiki?curid=15316,70,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
110 (tiro).txt,110 (tiro),https://so.wikipedia.org/wiki?curid=13587,98,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Burtuqaal.txt,Burtuqaal,https://so.wikipedia.org/wiki?curid=18187,416,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Warbixin Soomaaliya.txt,Warbixin Soomaaliya,https://so.wikipedia.org/wiki?curid=21739,439,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sung Jae-ki.txt,Sung Jae-ki,https://so.wikipedia.org/wiki?curid=14694,203,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Jack in the Box.txt,Jack in the Box,https://so.wikipedia.org/wiki?curid=23293,77,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liska Albaalmarinta Dunida.txt,Liska Albaalmarinta Dunida,https://so.wikipedia.org/wiki?curid=38836,27,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liska Safiirada dadka ku UK.txt,Liska Safiirada dadka ku UK,https://so.wikipedia.org/wiki?curid=27899,106,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Pornopedia.txt,Pornopedia,https://so.wikipedia.org/wiki?curid=15136,91,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Barnamijka Iskuxidhka HIV_AIDS Qaramada Midoobay.txt,Barnamijka Iskuxidhka HIV/AIDS Qaramada Midoobay,https://so.wikipedia.org/wiki?curid=17775,311,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Usa Cricket.txt,Waddanka Usa Cricket,https://so.wikipedia.org/wiki?curid=34562,186,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Casab.txt,Casab,https://so.wikipedia.org/wiki?curid=17965,89,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Montserrado County.txt,Montserrado County,https://so.wikipedia.org/wiki?curid=27598,186,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Indebelega Koonfurta.txt,Af Indebelega Koonfurta,https://so.wikipedia.org/wiki?curid=41166,329,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ceel Dhanaane.txt,Ceel Dhanaane,https://so.wikipedia.org/wiki?curid=19958,125,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Adhinimo.txt,Adhinimo,https://so.wikipedia.org/wiki?curid=30091,28,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ceelwaaq.txt,Ceelwaaq,https://so.wikipedia.org/wiki?curid=6834,39,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yemeni rial.txt,Yemeni rial,https://so.wikipedia.org/wiki?curid=24002,170,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhaqaallaha Kenya.txt,Dhaqaallaha Kenya,https://so.wikipedia.org/wiki?curid=35596,198,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Xisbiga UCID.txt,Xisbiga UCID,https://so.wikipedia.org/wiki?curid=6421,146,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hofors.txt,Hofors,https://so.wikipedia.org/wiki?curid=20166,156,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Boocame.txt,Boocame,https://so.wikipedia.org/wiki?curid=15208,153,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Saw Hotelka Boorama.txt,Saw Hotelka Boorama,https://so.wikipedia.org/wiki?curid=32634,59,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Cadan.txt,Cadan,https://so.wikipedia.org/wiki?curid=3827,135,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yousef Hamdan.txt,Yousef Hamdan,https://so.wikipedia.org/wiki?curid=37435,180,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Emma Stone.txt,Emma Stone,https://so.wikipedia.org/wiki?curid=35031,88,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yurub - Hubka Ukraine Dagaalki Russia_Ukraine 2022.txt,Yurub - Hubka Ukraine Dagaalki Russia/Ukraine 2022,https://so.wikipedia.org/wiki?curid=35681,112,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Turub.txt,Turub,https://so.wikipedia.org/wiki?curid=32416,22,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Naaso hablood.txt,Naaso hablood,https://so.wikipedia.org/wiki?curid=6627,281,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Afrikan.txt,Afrikan,https://so.wikipedia.org/wiki?curid=18475,128,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhiiq &quot;A&quot; Dhac Dunida.txt,Dhiiq &quot;A&quot; Dhac Dunida,https://so.wikipedia.org/wiki?curid=33709,129,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Emma Watson.txt,Emma Watson,https://so.wikipedia.org/wiki?curid=35517,88,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sawirqaado.txt,Sawirqaado,https://so.wikipedia.org/wiki?curid=22608,116,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Akan.txt,Af Akan,https://so.wikipedia.org/wiki?curid=40975,327,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kangaroo.txt,Kangaroo,https://so.wikipedia.org/wiki?curid=18405,155,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Salaaniik.txt,Salaaniik,https://so.wikipedia.org/wiki?curid=37115,340,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Israel Kubadda Koleyga Naga.txt,Waddanka Israel Kubadda Koleyga Naga,https://so.wikipedia.org/wiki?curid=35822,140,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Leilani Leeane.txt,Leilani Leeane,https://so.wikipedia.org/wiki?curid=14086,157,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bamka Karachi 2022.txt,Bamka Karachi 2022,https://so.wikipedia.org/wiki?curid=36249,26,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
98 (tiro).txt,98 (tiro),https://so.wikipedia.org/wiki?curid=13584,92,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Carl's Jr.txt,Carl's Jr.,https://so.wikipedia.org/wiki?curid=22903,90,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Call Call Call.txt,Call Call Call,https://so.wikipedia.org/wiki?curid=33017,130,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Xuseen Caydiid.txt,Xuseen Caydiid,https://so.wikipedia.org/wiki?curid=2981,152,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yaa Qaatay Burcadkaygii.txt,Yaa Qaatay Burcadkaygii?,https://so.wikipedia.org/wiki?curid=36054,168,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dove Cameron.txt,Dove Cameron,https://so.wikipedia.org/wiki?curid=34979,43,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
13H.txt,13H,https://so.wikipedia.org/wiki?curid=37923,49,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
800 (tiro).txt,800 (tiro),https://so.wikipedia.org/wiki?curid=17178,101,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mayu Matsuoka.txt,Mayu Matsuoka,https://so.wikipedia.org/wiki?curid=33151,53,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Xadhig xabsi.txt,Xadhig xabsi,https://so.wikipedia.org/wiki?curid=22959,198,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
FIVB Naga Dunida Tiroka Kubedka Volley.txt,FIVB Naga Dunida Tiroka Kubedka Volley,https://so.wikipedia.org/wiki?curid=35522,51,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ey.txt,Ey,https://so.wikipedia.org/wiki?curid=5342,128,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Muran Jaamacada Carabta.txt,Muran Jaamacada Carabta,https://so.wikipedia.org/wiki?curid=33204,128,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wadanama Econmika Ganacsiga iyada oo loo marayo Koonfurta Badda Cas.txt,Wadanama Econmika Ganacsiga iyada oo loo marayo Koonfurta Badda Cas,https://so.wikipedia.org/wiki?curid=25736,117,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
GQ.txt,GQ,https://so.wikipedia.org/wiki?curid=35701,124,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Caasimadaha Garaad Diiriye Guure.txt,Caasimadaha Garaad Diiriye Guure,https://so.wikipedia.org/wiki?curid=29740,79,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Brittany Murphy.txt,Brittany Murphy,https://so.wikipedia.org/wiki?curid=35065,150,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Qaydara.txt,Qaydara,https://so.wikipedia.org/wiki?curid=4948,180,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Fardhexo.txt,Fardhexo,https://so.wikipedia.org/wiki?curid=18486,418,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhul Bamka.txt,Dhul Bamka,https://so.wikipedia.org/wiki?curid=33512,137,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Muteki.txt,Muteki,https://so.wikipedia.org/wiki?curid=35142,62,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
"Conqor, Boosaaso.txt","Conqor, Boosaaso",https://so.wikipedia.org/wiki?curid=37638,114,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
230 (tiro).txt,230 (tiro),https://so.wikipedia.org/wiki?curid=13673,107,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Brazil Kubadda Koleyga.txt,Waddanka Brazil Kubadda Koleyga,https://so.wikipedia.org/wiki?curid=35711,77,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Astaannta Qaranka ee Holland.txt,Astaannta Qaranka ee Holland,https://so.wikipedia.org/wiki?curid=34166,14,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hay'adda Duulista Rayidka Iyo Saadaasha Hawada Soomaaliyeed.txt,Hay'adda Duulista Rayidka Iyo Saadaasha Hawada Soomaaliyeed,https://so.wikipedia.org/wiki?curid=23441,196,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gegada diyaaradaha Beledweyne.txt,Gegada diyaaradaha Beledweyne,https://so.wikipedia.org/wiki?curid=20802,224,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Colin Mitchell.txt,Colin Mitchell,https://so.wikipedia.org/wiki?curid=35287,8,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
2000.txt,2000,https://so.wikipedia.org/wiki?curid=2577,537,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Iimaan.txt,Iimaan,https://so.wikipedia.org/wiki?curid=18102,166,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Tayland.txt,Tayland,https://so.wikipedia.org/wiki?curid=5473,472,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
50 (tiro).txt,50 (tiro),https://so.wikipedia.org/wiki?curid=13520,86,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
2014.txt,2014,https://so.wikipedia.org/wiki?curid=12747,165,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
S Magazine.txt,S Magazine,https://so.wikipedia.org/wiki?curid=32712,114,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dagaalkii Labaad ee Aduunka - Somaliland.txt,Dagaalkii Labaad ee Aduunka - Somaliland,https://so.wikipedia.org/wiki?curid=34715,200,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Abu Bakr.txt,Abu Bakr,https://so.wikipedia.org/wiki?curid=13963,9083,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
67 (tiro).txt,67 (tiro),https://so.wikipedia.org/wiki?curid=13536,90,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Syrian pound.txt,Syrian pound,https://so.wikipedia.org/wiki?curid=24001,224,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
159 (tiro).txt,159 (tiro),https://so.wikipedia.org/wiki?curid=13635,111,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
